word,part_of_speech,category,lemma,word_count,index,question_id,mask_col,is_content_word
the,DET,,the,1,[1],94035,question,False
coordinate,NOUN,,coordinate,1,[3],94035,question,True
plane,NOUN,,plane,1,[4],94035,question,True
there,PRON,,there,1,[5],94035,question,False
is,VERB,,be,1,[6],94035,question,True
a,DET,,a,1,[7],94035,question,False
parabola,NOUN,,parabola,1,[8],94035,question,True
",",PUNCT,,",",0,[9],94035,question,False
),PUNCT,,),0,[13],94035,question,False
.,PUNCT,,.,0,[14],94035,question,False
Which,PRON,,which,1,[15],94035,question,False
of,ADP,,of,1,[16],94035,question,False
the,DET,,the,1,[17],94035,question,False
following,VERB,,follow,1,[18],94035,question,True
points,NOUN,,point,1,[19],94035,question,True
is,AUX,,be,1,[20],94035,question,False
in,ADP,,in,1,[21],94035,question,False
the,DET,,the,1,[22],94035,question,False
region,NOUN,,region,1,[23],94035,question,True
that,PRON,,that,1,[24],94035,question,False
is,AUX,,be,1,[25],94035,question,False
enclosed,VERB,,enclose,1,[26],94035,question,True
by,ADP,,by,1,[27],94035,question,False
this,DET,,this,1,[28],94035,question,False
parabola,NOUN,,parabola,1,[29],94035,question,True
and,CCONJ,,and,1,[30],94035,question,False
the,DET,,the,1,[31],94035,question,False
?,PUNCT,,?,0,[33],94035,question,False
"
",SPACE,,"
",0,[34],94035,question,False
I.,PROPN,ORG,I.,1,[35],94035,question,True
(,PUNCT,,(,0,[36],94035,question,False
1,NUM,,1,1,[37],94035,question,False
",",PUNCT,,",",0,[38],94035,question,False
.,PUNCT,,.,0,[42],94035,question,False
(,PUNCT,,(,0,[43],94035,question,False
),PUNCT,,),0,[47],94035,question,False
III,PROPN,,III,1,[48],94035,question,True
.,PUNCT,,.,0,[49],94035,question,False
(,PUNCT,,(,0,[50],94035,question,False
),PUNCT,,),0,[54],94035,question,False
The,DET,,the,1,[0],78610,question,False
sale,NOUN,,sale,1,[1],78610,question,True
price,NOUN,,price,1,[2],78610,question,True
sarees,NOUN,,saree,1,[3],78610,question,True
listed,VERB,,list,1,[4],78610,question,True
for,ADP,,for,1,[5],78610,question,False
Rs.390,PROPN,,Rs.390,1,[6],78610,question,True
after,SCONJ,,after,1,[7],78610,question,False
successive,ADJ,,successive,1,[8],78610,question,True
discount,NOUN,,discount,1,[9],78610,question,True
is,AUX,,be,1,[10],78610,question,False
is,AUX,,be,1,[16],78610,question,False
?,PUNCT,,?,0,[17],78610,question,False
A,DET,,a,1,[0],40410,question,False
garrison,NOUN,,garrison,1,[1],40410,question,True
of,ADP,,of,1,[2],40410,question,False
men,NOUN,,man,1,[4],40410,question,True
has,VERB,,have,1,[5],40410,question,True
provisions,NOUN,,provision,1,[6],40410,question,True
for,ADP,,for,1,[7],40410,question,False
.,PUNCT,,.,0,[10],40410,question,False
At,ADP,,at,1,[11],40410,question,False
",",PUNCT,,",",0,[17],40410,question,False
a,DET,,a,1,[18],40410,question,False
reinforcement,NOUN,,reinforcement,1,[19],40410,question,True
arrives,VERB,,arrive,1,[20],40410,question,True
",",PUNCT,,",",0,[21],40410,question,False
and,CCONJ,,and,1,[22],40410,question,False
it,PRON,,it,1,[23],40410,question,False
is,AUX,,be,1,[24],40410,question,False
now,ADV,,now,1,[25],40410,question,True
found,VERB,,find,1,[26],40410,question,True
that,SCONJ,,that,1,[27],40410,question,False
the,DET,,the,1,[28],40410,question,False
provisions,NOUN,,provision,1,[29],40410,question,True
will,AUX,,will,1,[30],40410,question,False
last,VERB,,last,1,[31],40410,question,True
only,ADV,,only,1,[32],40410,question,True
for,ADP,,for,1,[33],40410,question,False
more,ADJ,,more,1,[36],40410,question,True
.,PUNCT,,.,0,[37],40410,question,False
What,PRON,,what,1,[38],40410,question,False
is,AUX,,be,1,[39],40410,question,False
the,DET,,the,1,[40],40410,question,False
reinforcement,NOUN,,reinforcement,1,[41],40410,question,True
?,PUNCT,,?,0,[42],40410,question,False
The,DET,,the,1,[0],2370,question,False
average,ADJ,,average,1,[1],2370,question,True
salary,NOUN,,salary,1,[2],2370,question,True
of,ADP,,of,1,[3],2370,question,False
the,DET,,the,1,[4],2370,question,False
employees,NOUN,,employee,1,[5],2370,question,True
in,ADP,,in,1,[6],2370,question,False
a,DET,,a,1,[7],2370,question,False
office,NOUN,,office,1,[8],2370,question,True
is,AUX,,be,1,[9],2370,question,False
Rs.120,NOUN,,rs.120,1,[10],2370,question,True
month,NOUN,,month,1,[12],2370,question,True
.,PUNCT,,.,0,[13],2370,question,False
The,DET,,the,1,[14],2370,question,False
avg,ADJ,,avg,1,[15],2370,question,True
salary,NOUN,,salary,1,[16],2370,question,True
of,ADP,,of,1,[17],2370,question,False
officers,NOUN,,officer,1,[18],2370,question,True
is,AUX,,be,1,[19],2370,question,False
Rs.460,PRON,,rs.460,1,[20],2370,question,False
and,CCONJ,,and,1,[21],2370,question,False
of,ADP,,of,1,[22],2370,question,False
non,ADJ,,non,1,[23],2370,question,True
officers,NOUN,,officer,1,[24],2370,question,True
is,AUX,,be,1,[25],2370,question,False
Rs 110,ADP,PRODUCT,rs 110,2,"[26, 27]",2370,question,True
.,PUNCT,,.,0,[28],2370,question,False
If,SCONJ,,if,1,[29],2370,question,False
the,DET,,the,1,[30],2370,question,False
no.of,NOUN,,no.of,1,[31],2370,question,True
officers,NOUN,,officer,1,[32],2370,question,True
is,AUX,,be,1,[33],2370,question,False
"15,then",ADV,,"15,then",1,[34],2370,question,True
find,VERB,,find,1,[35],2370,question,True
the,DET,,the,1,[36],2370,question,False
No,NOUN,,no,1,[37],2370,question,True
of,ADP,,of,1,[38],2370,question,False
nonofficers,NOUN,,nonofficer,1,[39],2370,question,True
in,ADP,,in,1,[40],2370,question,False
the,DET,,the,1,[41],2370,question,False
office,NOUN,,office,1,[42],2370,question,True
.,PUNCT,,.,0,[43],2370,question,False
A,DET,,a,1,[0],44277,question,False
cricketer,NOUN,,cricketer,1,[1],44277,question,True
has,VERB,,have,1,[2],44277,question,True
a,DET,,a,1,[3],44277,question,False
certain,ADJ,,certain,1,[4],44277,question,True
average,NOUN,,average,1,[5],44277,question,True
for,ADP,,for,1,[6],44277,question,False
innings,NOUN,,inning,1,[8],44277,question,True
.,PUNCT,,.,0,[9],44277,question,False
In,ADP,,in,1,[10],44277,question,False
the,DET,,the,1,[11],44277,question,False
inning,NOUN,,inning,1,[13],44277,question,True
",",PUNCT,,",",0,[14],44277,question,False
he,PRON,,he,1,[15],44277,question,False
scored,VERB,,score,1,[16],44277,question,True
runs,NOUN,,run,1,[18],44277,question,True
",",PUNCT,,",",0,[19],44277,question,False
thereby,ADV,,thereby,1,[20],44277,question,True
increasing,VERB,,increase,1,[21],44277,question,True
his,PRON,,his,1,[22],44277,question,False
average,NOUN,,average,1,[23],44277,question,True
by,ADP,,by,1,[24],44277,question,False
runs,NOUN,,run,1,[26],44277,question,True
.,PUNCT,,.,0,[27],44277,question,False
His,PRON,,his,1,[28],44277,question,False
new,ADJ,,new,1,[29],44277,question,True
average,NOUN,,average,1,[30],44277,question,True
is,AUX,,be,1,[31],44277,question,False
:,PUNCT,,:,0,[32],44277,question,False
There,PRON,,there,1,[0],46007,question,False
are,VERB,,be,1,[1],46007,question,True
friends,NOUN,,friend,1,[3],46007,question,True
Peter,PROPN,PERSON,Peter,1,[4],46007,question,True
and,CCONJ,,and,1,[5],46007,question,False
Paul,PROPN,PERSON,Paul,1,[6],46007,question,True
.,PUNCT,,.,0,[7],46007,question,False
Peter,PROPN,PERSON,Peter,1,[8],46007,question,True
age,NOUN,,age,1,[9],46007,question,True
is,AUX,,be,1,[10],46007,question,False
twice,ADV,,twice,1,[11],46007,question,True
as,ADV,,as,1,[12],46007,question,True
old,ADJ,,old,1,[13],46007,question,True
as,ADP,,as,1,[14],46007,question,False
Paul,PROPN,PERSON,Paul,1,[15],46007,question,True
when,SCONJ,,when,1,[16],46007,question,False
peter,PROPN,PERSON,peter,1,[17],46007,question,True
was,AUX,,be,1,[18],46007,question,False
as,ADV,,as,1,[19],46007,question,True
old,ADJ,,old,1,[20],46007,question,True
as,SCONJ,,as,1,[21],46007,question,False
Paul,PROPN,PERSON,Paul,1,[22],46007,question,True
is,AUX,,be,1,[23],46007,question,False
now,ADV,,now,1,[24],46007,question,True
.,PUNCT,,.,0,[25],46007,question,False
Sum,NOUN,,sum,1,[26],46007,question,True
of,ADP,,of,1,[27],46007,question,False
the,DET,,the,1,[28],46007,question,False
present,ADJ,,present,1,[29],46007,question,True
ages,NOUN,,age,1,[30],46007,question,True
of,ADP,,of,1,[31],46007,question,False
Peter,PROPN,PERSON,Peter,1,[32],46007,question,True
and,CCONJ,,and,1,[33],46007,question,False
Paul,PROPN,PERSON,Paul,1,[34],46007,question,True
is,AUX,,be,1,[35],46007,question,False
35.What,NUM,,35.what,1,[36],46007,question,False
is,AUX,,be,1,[37],46007,question,False
the,DET,,the,1,[38],46007,question,False
present,ADJ,,present,1,[39],46007,question,True
age,NOUN,,age,1,[40],46007,question,True
of,ADP,,of,1,[41],46007,question,False
Peter,PROPN,PERSON,Peter,1,[42],46007,question,True
?,PUNCT,,?,0,[43],46007,question,False
A,DET,,a,1,[0],84482,question,False
triangle,NOUN,,triangle,1,[1],84482,question,True
marked,VERB,,mark,1,[2],84482,question,True
",",PUNCT,,",",0,[4],84482,question,False
and,CCONJ,,and,1,[6],84482,question,False
on,ADP,,on,1,[8],84482,question,False
its,PRON,,its,1,[9],84482,question,False
sides,NOUN,,side,1,[11],84482,question,True
.,PUNCT,,.,0,[12],84482,question,False
colors,NOUN,,color,1,[14],84482,question,True
",",PUNCT,,",",0,[15],84482,question,False
grey,PROPN,,grey,1,[16],84482,question,True
",",PUNCT,,",",0,[17],84482,question,False
violet,NOUN,,violet,1,[18],84482,question,True
",",PUNCT,,",",0,[19],84482,question,False
and,CCONJ,,and,1,[20],84482,question,False
purple,NOUN,,purple,1,[21],84482,question,True
are,AUX,,be,1,[22],84482,question,False
used,VERB,,use,1,[23],84482,question,True
to,PART,,to,1,[24],84482,question,False
paint,VERB,,paint,1,[25],84482,question,True
the,DET,,the,1,[26],84482,question,False
sides,NOUN,,side,1,[28],84482,question,True
of,ADP,,of,1,[29],84482,question,False
the,DET,,the,1,[30],84482,question,False
triangle,NOUN,,triangle,1,[31],84482,question,True
.,PUNCT,,.,0,[32],84482,question,False
If,SCONJ,,if,1,[33],84482,question,False
the,DET,,the,1,[34],84482,question,False
adjacent,ADJ,,adjacent,1,[35],84482,question,True
faces,NOUN,,face,1,[36],84482,question,True
are,AUX,,be,1,[37],84482,question,False
painted,VERB,,paint,1,[38],84482,question,True
with,ADP,,with,1,[39],84482,question,False
the,DET,,the,1,[40],84482,question,False
different,ADJ,,different,1,[41],84482,question,True
colors,NOUN,,color,1,[42],84482,question,True
",",PUNCT,,",",0,[43],84482,question,False
in,ADP,,in,1,[44],84482,question,False
how,SCONJ,,how,1,[45],84482,question,False
many,ADJ,,many,1,[46],84482,question,True
ways,NOUN,,way,1,[47],84482,question,True
can,AUX,,can,1,[48],84482,question,False
the,DET,,the,1,[49],84482,question,False
triangle,NOUN,,triangle,1,[50],84482,question,True
sides,NOUN,,side,1,[51],84482,question,True
be,AUX,,be,1,[52],84482,question,False
painted,VERB,,paint,1,[53],84482,question,True
?,PUNCT,,?,0,[54],84482,question,False
Every,DET,,every,1,[0],57035,question,False
letter,NOUN,,letter,1,[1],57035,question,True
in,ADP,,in,1,[2],57035,question,False
the,DET,,the,1,[3],57035,question,False
alphabet,NOUN,,alphabet,1,[4],57035,question,True
has,VERB,,have,1,[5],57035,question,True
a,DET,,a,1,[6],57035,question,False
number,NOUN,,number,1,[7],57035,question,True
value,NOUN,,value,1,[8],57035,question,True
that,PRON,,that,1,[9],57035,question,False
is,AUX,,be,1,[10],57035,question,False
equal,ADJ,,equal,1,[11],57035,question,True
to,ADP,,to,1,[12],57035,question,False
its,PRON,,its,1,[13],57035,question,False
place,NOUN,,place,1,[14],57035,question,True
in,ADP,,in,1,[15],57035,question,False
the,DET,,the,1,[16],57035,question,False
alphabet,NOUN,,alphabet,1,[17],57035,question,True
.,PUNCT,,.,0,[18],57035,question,False
Thus,ADV,,thus,1,[19],57035,question,True
",",PUNCT,,",",0,[20],57035,question,False
the,DET,,the,1,[21],57035,question,False
letter,NOUN,,letter,1,[22],57035,question,True
has,VERB,,have,1,[24],57035,question,True
a,DET,,a,1,[25],57035,question,False
value,NOUN,,value,1,[26],57035,question,True
of,ADP,,of,1,[27],57035,question,False
",",PUNCT,,",",0,[29],57035,question,False
the,DET,,the,1,[30],57035,question,False
letter,NOUN,,letter,1,[31],57035,question,True
has,VERB,,have,1,[33],57035,question,True
a,DET,,a,1,[34],57035,question,False
value,NOUN,,value,1,[35],57035,question,True
of,ADP,,of,1,[36],57035,question,False
",",PUNCT,,",",0,[38],57035,question,False
the,DET,,the,1,[39],57035,question,False
letter,NOUN,,letter,1,[40],57035,question,True
has,VERB,,have,1,[42],57035,question,True
a,DET,,a,1,[43],57035,question,False
value,NOUN,,value,1,[44],57035,question,True
of,ADP,,of,1,[45],57035,question,False
",",PUNCT,,",",0,[47],57035,question,False
etc,X,,etc,1,[48],57035,question,False
...,PUNCT,,...,0,[49],57035,question,False
The,DET,,the,1,[50],57035,question,False
number,NOUN,,number,1,[51],57035,question,True
value,NOUN,,value,1,[52],57035,question,True
of,ADP,,of,1,[53],57035,question,False
a,DET,,a,1,[54],57035,question,False
word,NOUN,,word,1,[55],57035,question,True
is,AUX,,be,1,[56],57035,question,False
obtained,VERB,,obtain,1,[57],57035,question,True
by,ADP,,by,1,[58],57035,question,False
adding,VERB,,add,1,[59],57035,question,True
up,ADP,,up,1,[60],57035,question,False
the,DET,,the,1,[61],57035,question,False
value,NOUN,,value,1,[62],57035,question,True
of,ADP,,of,1,[63],57035,question,False
the,DET,,the,1,[64],57035,question,False
letters,NOUN,,letter,1,[65],57035,question,True
in,ADP,,in,1,[66],57035,question,False
the,DET,,the,1,[67],57035,question,False
word,NOUN,,word,1,[68],57035,question,True
and,CCONJ,,and,1,[69],57035,question,False
then,ADV,,then,1,[70],57035,question,True
multiplying,VERB,,multiply,1,[71],57035,question,True
that,DET,,that,1,[72],57035,question,False
sum,NOUN,,sum,1,[73],57035,question,True
by,ADP,,by,1,[74],57035,question,False
the,DET,,the,1,[75],57035,question,False
length,NOUN,,length,1,[76],57035,question,True
of,ADP,,of,1,[77],57035,question,False
the,DET,,the,1,[78],57035,question,False
word,NOUN,,word,1,[79],57035,question,True
.,PUNCT,,.,0,[80],57035,question,False
What,PRON,,what,1,[81],57035,question,False
is,AUX,,be,1,[82],57035,question,False
the,DET,,the,1,[83],57035,question,False
number,NOUN,,number,1,[84],57035,question,True
value,NOUN,,value,1,[85],57035,question,True
of,ADP,,of,1,[86],57035,question,False
the,DET,,the,1,[87],57035,question,False
word,NOUN,,word,1,[88],57035,question,True
"""",PUNCT,,"""",0,[89],57035,question,False
CAT,PROPN,ORG,CAT,1,[90],57035,question,True
"""",PUNCT,,"""",0,[91],57035,question,False
?,PUNCT,,?,0,[92],57035,question,False
A,DET,,a,1,[0],78816,question,False
cylinder,NOUN,,cylinder,1,[1],78816,question,True
of,ADP,,of,1,[2],78816,question,False
radius,NOUN,,radius,1,[3],78816,question,True
and,CCONJ,,and,1,[5],78816,question,False
height,NOUN,,height,1,[6],78816,question,True
is,AUX,,be,1,[8],78816,question,False
reshaped,VERB,,reshape,1,[9],78816,question,True
.,PUNCT,,.,0,[10],78816,question,False
Which,PRON,,which,1,[11],78816,question,False
of,ADP,,of,1,[12],78816,question,False
the,DET,,the,1,[13],78816,question,False
following,VERB,,follow,1,[14],78816,question,True
changes,NOUN,,change,1,[15],78816,question,True
results,NOUN,,result,1,[16],78816,question,True
in,ADP,,in,1,[17],78816,question,False
the,DET,,the,1,[18],78816,question,False
cylinder,NOUN,,cylinder,1,[19],78816,question,True
of,ADP,,of,1,[20],78816,question,False
greatest,ADJ,,great,1,[21],78816,question,True
volume,NOUN,,volume,1,[22],78816,question,True
?,PUNCT,,?,0,[23],78816,question,False
When,SCONJ,,when,1,[0],29338,question,False
a,DET,,a,1,[1],29338,question,False
person,NOUN,,person,1,[2],29338,question,True
aged,VERB,,age,1,[3],29338,question,True
is,AUX,,be,1,[5],29338,question,False
added,VERB,,add,1,[6],29338,question,True
to,ADP,,to,1,[7],29338,question,False
a,DET,,a,1,[8],29338,question,False
group,NOUN,,group,1,[9],29338,question,True
of,ADP,,of,1,[10],29338,question,False
people,NOUN,,people,1,[12],29338,question,True
",",PUNCT,,",",0,[13],29338,question,False
the,DET,,the,1,[14],29338,question,False
average,ADJ,,average,1,[15],29338,question,True
age,NOUN,,age,1,[16],29338,question,True
increases,NOUN,,increase,1,[17],29338,question,True
by,ADP,,by,1,[18],29338,question,False
.,PUNCT,,.,0,[20],29338,question,False
When,SCONJ,,when,1,[21],29338,question,False
a,DET,,a,1,[22],29338,question,False
person,NOUN,,person,1,[23],29338,question,True
aged,VERB,,age,1,[24],29338,question,True
is,AUX,,be,1,[26],29338,question,False
added,VERB,,add,1,[27],29338,question,True
instead,ADV,,instead,1,[28],29338,question,True
",",PUNCT,,",",0,[29],29338,question,False
the,DET,,the,1,[30],29338,question,False
average,ADJ,,average,1,[31],29338,question,True
age,NOUN,,age,1,[32],29338,question,True
decreases,VERB,,decrease,1,[33],29338,question,True
by,ADP,,by,1,[34],29338,question,False
.,PUNCT,,.,0,[36],29338,question,False
What,PRON,,what,1,[37],29338,question,False
is,AUX,,be,1,[38],29338,question,False
the,DET,,the,1,[39],29338,question,False
value,NOUN,,value,1,[40],29338,question,True
of,ADP,,of,1,[41],29338,question,False
?,PUNCT,,?,0,[43],29338,question,False
What,PRON,,what,1,[0],83902,question,False
will,AUX,,will,1,[1],83902,question,False
be,AUX,,be,1,[2],83902,question,False
the,DET,,the,1,[3],83902,question,False
difference,NOUN,,difference,1,[4],83902,question,True
between,ADP,,between,1,[5],83902,question,False
simple,ADJ,,simple,1,[6],83902,question,True
and,CCONJ,,and,1,[7],83902,question,False
compound,ADJ,,compound,1,[8],83902,question,True
interest,NOUN,,interest,1,[9],83902,question,True
@25,ADJ,,@25,1,[10],83902,question,True
per,ADP,,per,1,[12],83902,question,False
annum,X,,annum,1,[13],83902,question,False
on,ADP,,on,1,[14],83902,question,False
a,DET,,a,1,[15],83902,question,False
sum,NOUN,,sum,1,[16],83902,question,True
of,ADP,,of,1,[17],83902,question,False
$,SYM,,$,1,[18],83902,question,False
3600,NUM,MONEY,3600,1,[19],83902,question,True
after,ADP,,after,1,[20],83902,question,False
?,PUNCT,,?,0,[23],83902,question,False
for,ADP,,for,1,[0],73290,question,False
every,DET,,every,1,[1],73290,question,False
correct,ADJ,,correct,1,[2],73290,question,True
answer,NOUN,,answer,1,[3],73290,question,True
is,AUX,,be,1,[5],73290,question,False
awarded,VERB,,award,1,[6],73290,question,True
but,CCONJ,,but,1,[7],73290,question,False
for,ADP,,for,1,[8],73290,question,False
a,DET,,a,1,[9],73290,question,False
wrong,ADJ,,wrong,1,[10],73290,question,True
answer,NOUN,,answer,1,[11],73290,question,True
is,AUX,,be,1,[13],73290,question,False
deducted,VERB,,deduct,1,[14],73290,question,True
.,PUNCT,,.,0,[15],73290,question,False
If,SCONJ,,if,1,[16],73290,question,False
there,PRON,,there,1,[17],73290,question,False
are,VERB,,be,1,[18],73290,question,True
a,DET,,a,1,[19],73290,question,False
total,NOUN,,total,1,[20],73290,question,True
of,ADP,,of,1,[21],73290,question,False
questions,NOUN,,question,1,[23],73290,question,True
and,CCONJ,,and,1,[24],73290,question,False
sukanya,NOUN,,sukanya,1,[25],73290,question,True
scores,NOUN,,score,1,[26],73290,question,True
how,SCONJ,,how,1,[28],73290,question,False
many,ADJ,,many,1,[29],73290,question,True
answers,NOUN,,answer,1,[30],73290,question,True
of,ADP,,of,1,[31],73290,question,False
sukanya,NOUN,,sukanya,1,[32],73290,question,True
were,AUX,,be,1,[33],73290,question,False
correct,ADJ,,correct,1,[34],73290,question,True
?,PUNCT,,?,0,[35],73290,question,False
In,ADP,,in,1,[0],93107,question,False
order,NOUN,,order,1,[1],93107,question,True
to,PART,,to,1,[2],93107,question,False
obtain,VERB,,obtain,1,[3],93107,question,True
an,DET,,an,1,[4],93107,question,False
income,NOUN,,income,1,[5],93107,question,True
of,ADP,,of,1,[6],93107,question,False
Rs,PROPN,NORP,Rs,1,[7],93107,question,True
from,ADP,,from,1,[10],93107,question,False
stock,NOUN,,stock,1,[13],93107,question,True
at,ADP,,at,1,[14],93107,question,False
Rs,PROPN,ORG,Rs,1,[15],93107,question,True
90,NUM,,90,1,[17],93107,question,False
",",PUNCT,,",",0,[18],93107,question,False
one,PRON,,one,1,[19],93107,question,False
must,AUX,,must,1,[20],93107,question,False
make,VERB,,make,1,[21],93107,question,True
an,DET,,an,1,[22],93107,question,False
investment,NOUN,,investment,1,[23],93107,question,True
of,ADP,,of,1,[24],93107,question,False
In,ADP,,in,1,[0],49178,question,False
a,DET,,a,1,[1],49178,question,False
psychology,NOUN,,psychology,1,[2],49178,question,True
school,NOUN,,school,1,[3],49178,question,True
the,DET,,the,1,[4],49178,question,False
grade,NOUN,,grade,1,[5],49178,question,True
of,ADP,,of,1,[6],49178,question,False
the,DET,,the,1,[7],49178,question,False
students,NOUN,,student,1,[8],49178,question,True
is,AUX,,be,1,[9],49178,question,False
determined,VERB,,determine,1,[10],49178,question,True
by,ADP,,by,1,[11],49178,question,False
the,DET,,the,1,[12],49178,question,False
following,ADJ,,following,1,[13],49178,question,True
method,NOUN,,method,1,[14],49178,question,True
:,PUNCT,,:,0,[15],49178,question,False
At,ADP,,at,1,[16],49178,question,False
the,DET,,the,1,[23],49178,question,False
grade,NOUN,,grade,1,[24],49178,question,True
equals,VERB,,equal,1,[25],49178,question,True
to,ADP,,to,1,[26],49178,question,False
twice,DET,,twice,1,[27],49178,question,False
the,DET,,the,1,[28],49178,question,False
age,NOUN,,age,1,[29],49178,question,True
of,ADP,,of,1,[30],49178,question,False
the,DET,,the,1,[31],49178,question,False
student,NOUN,,student,1,[32],49178,question,True
.,PUNCT,,.,0,[33],49178,question,False
From,ADP,,from,1,[34],49178,question,False
then,ADV,,then,1,[35],49178,question,True
on,ADV,,on,1,[36],49178,question,True
",",PUNCT,,",",0,[37],49178,question,False
the,DET,,the,1,[38],49178,question,False
grade,NOUN,,grade,1,[39],49178,question,True
is,AUX,,be,1,[40],49178,question,False
determined,VERB,,determine,1,[41],49178,question,True
by,ADP,,by,1,[42],49178,question,False
twice,DET,,twice,1,[43],49178,question,False
the,DET,,the,1,[44],49178,question,False
age,NOUN,,age,1,[45],49178,question,True
of,ADP,,of,1,[46],49178,question,False
the,DET,,the,1,[47],49178,question,False
student,NOUN,,student,1,[48],49178,question,True
plus,CCONJ,,plus,1,[49],49178,question,False
of,ADP,,of,1,[51],49178,question,False
his,PRON,,his,1,[52],49178,question,False
grade,NOUN,,grade,1,[53],49178,question,True
from,ADP,,from,1,[54],49178,question,False
.,PUNCT,,.,0,[58],49178,question,False
If,SCONJ,,if,1,[59],49178,question,False
Joey,PROPN,PERSON,Joey,1,[60],49178,question,True
’s,PART,,’s,1,[61],49178,question,False
grade,NOUN,,grade,1,[62],49178,question,True
at,ADP,,at,1,[63],49178,question,False
is,AUX,,be,1,[70],49178,question,False
",",PUNCT,,",",0,[72],49178,question,False
what,PRON,,what,1,[73],49178,question,False
will,AUX,,will,1,[74],49178,question,False
be,AUX,,be,1,[75],49178,question,False
his,PRON,,his,1,[76],49178,question,False
grade,NOUN,,grade,1,[77],49178,question,True
at,ADP,,at,1,[78],49178,question,False
?,PUNCT,,?,0,[85],49178,question,False
What,PRON,,what,1,[0],88018,question,False
should,AUX,,should,1,[1],88018,question,False
come,VERB,,come,1,[2],88018,question,True
in,ADP,,in,1,[3],88018,question,False
place,NOUN,,place,1,[4],88018,question,True
of,ADP,,of,1,[5],88018,question,False
the,DET,,the,1,[6],88018,question,False
question,NOUN,,question,1,[7],88018,question,True
mark,NOUN,,mark,1,[8],88018,question,True
(,PUNCT,,(,0,[9],88018,question,False
?,PUNCT,,?,0,[10],88018,question,False
),PUNCT,,),0,[11],88018,question,False
in,ADP,,in,1,[12],88018,question,False
the,DET,,the,1,[13],88018,question,False
following,VERB,,follow,1,[14],88018,question,True
number,NOUN,,number,1,[15],88018,question,True
series,NOUN,,series,1,[16],88018,question,True
?,PUNCT,,?,0,[17],88018,question,False
"
",SPACE,,"
",0,[18],88018,question,False
8,NUM,,8,1,[20],88018,question,False
12,NUM,,12,1,[21],88018,question,False
30,NUM,,30,1,[22],88018,question,False
?,PUNCT,,?,0,[24],88018,question,False
Lisa,PROPN,PERSON,Lisa,1,[0],11163,question,True
and,CCONJ,,and,1,[1],11163,question,False
Robert,PROPN,PERSON,Robert,1,[2],11163,question,True
have,AUX,,have,1,[3],11163,question,False
taken,VERB,,take,1,[4],11163,question,True
the,DET,,the,1,[5],11163,question,False
same,ADJ,,same,1,[6],11163,question,True
number,NOUN,,number,1,[7],11163,question,True
of,ADP,,of,1,[8],11163,question,False
photos,NOUN,,photo,1,[9],11163,question,True
on,ADP,,on,1,[10],11163,question,False
their,PRON,,their,1,[11],11163,question,False
school,NOUN,,school,1,[12],11163,question,True
trip,NOUN,,trip,1,[13],11163,question,True
.,PUNCT,,.,0,[14],11163,question,False
Lisa,PROPN,PERSON,Lisa,1,[15],11163,question,True
has,AUX,,have,1,[16],11163,question,False
taken,VERB,,take,1,[17],11163,question,True
times,NOUN,,time,1,[19],11163,question,True
as,ADV,,as,1,[20],11163,question,True
many,ADJ,,many,1,[21],11163,question,True
photos,NOUN,,photo,1,[22],11163,question,True
as,SCONJ,,as,1,[23],11163,question,False
Claire,PROPN,PERSON,Claire,1,[24],11163,question,True
and,CCONJ,,and,1,[25],11163,question,False
Robert,PROPN,PERSON,Robert,1,[26],11163,question,True
has,AUX,,have,1,[27],11163,question,False
taken,VERB,,take,1,[28],11163,question,True
more,ADJ,,more,1,[30],11163,question,True
photos,NOUN,,photo,1,[31],11163,question,True
than,ADP,,than,1,[32],11163,question,False
Claire,PROPN,PERSON,Claire,1,[33],11163,question,True
.,PUNCT,,.,0,[34],11163,question,False
How,SCONJ,,how,1,[35],11163,question,False
many,ADJ,,many,1,[36],11163,question,True
photos,NOUN,,photo,1,[37],11163,question,True
has,AUX,,have,1,[38],11163,question,False
Claire,PROPN,PERSON,Claire,1,[39],11163,question,True
taken,VERB,,take,1,[40],11163,question,True
?,PUNCT,,?,0,[41],11163,question,False
A,DET,,a,1,[0],85741,question,False
patient,NOUN,,patient,1,[1],85741,question,True
was,AUX,,be,1,[2],85741,question,False
given,VERB,,give,1,[3],85741,question,True
pills,NOUN,,pill,1,[5],85741,question,True
which,PRON,,which,1,[6],85741,question,False
he,PRON,,he,1,[7],85741,question,False
is,AUX,,be,1,[8],85741,question,False
required,VERB,,require,1,[9],85741,question,True
to,PART,,to,1,[10],85741,question,False
take,VERB,,take,1,[11],85741,question,True
one,NUM,,one,1,[12],85741,question,False
after,ADP,,after,1,[13],85741,question,False
every,DET,,every,1,[14],85741,question,False
minutes,NOUN,TIME,minute,1,[16],85741,question,True
.,PUNCT,,.,0,[17],85741,question,False
"
",SPACE,,"
",0,[18],85741,question,False
How,SCONJ,,how,1,[19],85741,question,False
long,ADV,,long,1,[20],85741,question,True
can,AUX,,can,1,[21],85741,question,False
the,DET,,the,1,[22],85741,question,False
pills,NOUN,,pill,1,[23],85741,question,True
run,VERB,,run,1,[24],85741,question,True
for,ADP,,for,1,[25],85741,question,False
him,PRON,,he,1,[26],85741,question,False
?,PUNCT,,?,0,[27],85741,question,False
Which,PRON,,which,1,[0],14727,question,False
