word,part_of_speech,category,lemma,word_count,index,question_id,mask_col,is_content_word
then,ADV,,then,1.0,[43],14727,rationale_edit,True
0,NUM,,0,1.0,[44],14727,rationale_edit,False
is,AUX,,be,1.0,[45],14727,rationale_edit,False
the,DET,,the,1.0,[46],14727,rationale_edit,False
highest,ADJ,,high,1.0,[47],14727,rationale_edit,True
as,ADV,,as,1.0,[48],14727,rationale_edit,True
well,ADV,,well,1.0,[49],14727,rationale_edit,True
lowest,ADJ,,low,1.0,[50],14727,rationale_edit,True
number,NOUN,,number,1.0,[51],14727,rationale_edit,True
.....,PUNCT,,.....,0.0,[52],14727,rationale_edit,False
Could,AUX,,could,1.0,[53],14727,rationale_edit,False
be,AUX,,be,1.0,[54],14727,rationale_edit,False
True,ADJ,,true,1.0,[55],14727,rationale_edit,True
"
",SPACE,,"
",0.0,[56],14727,rationale_edit,False
),PUNCT,,),0.0,[58],14727,rationale_edit,False
largest,ADJ,,large,1.0,[59],14727,rationale_edit,True
number,NOUN,,number,1.0,[60],14727,rationale_edit,True
can,AUX,,can,1.0,[61],14727,rationale_edit,False
only,ADV,,only,1.0,[62],14727,rationale_edit,True
be,AUX,,be,1.0,[63],14727,rationale_edit,False
if,SCONJ,,if,1.0,[65],14727,rationale_edit,False
K=1,PROPN,,K=1,1.0,[66],14727,rationale_edit,True
or,CCONJ,,or,1.0,[67],14727,rationale_edit,False
any,DET,,any,1.0,[68],14727,rationale_edit,False
+,NOUN,,+,1.0,[69],14727,rationale_edit,True
ve,AUX,,ve,1.0,[70],14727,rationale_edit,False
integer,NOUN,,integer,1.0,[71],14727,rationale_edit,True
if,SCONJ,,if,1.0,[72],14727,rationale_edit,False
K>1--------->largest,NOUN,PERSON,k>1--------->largest,1.0,[73],14727,rationale_edit,True
integer,NOUN,,integer,1.0,[74],14727,rationale_edit,True
be,AUX,,be,1.0,[75],14727,rationale_edit,False
-ve,NOUN,,-ve,1.0,[76],14727,rationale_edit,True
Never,ADV,,never,1.0,[77],14727,rationale_edit,True
true,ADJ,,true,1.0,[78],14727,rationale_edit,True
.,PUNCT,,.,0.0,[79],14727,rationale_edit,False
The,DET,,the,1.0,[0],69576,rationale_edit,False
question,NOUN,,question,1.0,[1],69576,rationale_edit,True
:,PUNCT,,:,0.0,[2],69576,rationale_edit,False
In,ADP,,in,1.0,[3],69576,rationale_edit,False
the,DET,,the,1.0,[4],69576,rationale_edit,False
xy-plane,PROPN,,xy-plane,1.0,[5],69576,rationale_edit,True
",",PUNCT,,",",0.0,[6],69576,rationale_edit,False
the,DET,,the,1.0,[7],69576,rationale_edit,False
points,NOUN,,point,1.0,[8],69576,rationale_edit,True
P=(c,PROPN,,P=(c,1.0,[9],69576,rationale_edit,True
",",PUNCT,,",",0.0,[10],69576,rationale_edit,False
d,NUM,,d,1.0,[11],69576,rationale_edit,False
),PUNCT,,),0.0,[12],69576,rationale_edit,False
",",PUNCT,,",",0.0,[13],69576,rationale_edit,False
(,PUNCT,,(,0.0,[14],69576,rationale_edit,False
c,PROPN,,c,1.0,[15],69576,rationale_edit,True
",",PUNCT,,",",0.0,[16],69576,rationale_edit,False
-d,PROPN,,-d,1.0,[17],69576,rationale_edit,True
),PUNCT,,),0.0,[18],69576,rationale_edit,False
",",PUNCT,,",",0.0,[19],69576,rationale_edit,False
and,CCONJ,,and,1.0,[20],69576,rationale_edit,False
(,PUNCT,,(,0.0,[21],69576,rationale_edit,False
-c,PROPN,,-c,1.0,[22],69576,rationale_edit,True
",",PUNCT,,",",0.0,[23],69576,rationale_edit,False
-d,PROPN,,-d,1.0,[24],69576,rationale_edit,True
),PUNCT,,),0.0,[25],69576,rationale_edit,False
are,AUX,,be,1.0,[26],69576,rationale_edit,False
vertices,NOUN,,vertex,1.0,[28],69576,rationale_edit,True
of,ADP,,of,1.0,[29],69576,rationale_edit,False
a,DET,,a,1.0,[30],69576,rationale_edit,False
certain,ADJ,,certain,1.0,[31],69576,rationale_edit,True
square,NOUN,,square,1.0,[32],69576,rationale_edit,True
.,PUNCT,,.,0.0,[33],69576,rationale_edit,False
If,SCONJ,,if,1.0,[34],69576,rationale_edit,False
c,PROPN,,c,1.0,[35],69576,rationale_edit,True
<,X,,<,1.0,[36],69576,rationale_edit,False
0,NUM,,0,1.0,[37],69576,rationale_edit,False
and,CCONJ,,and,1.0,[38],69576,rationale_edit,False
d,X,,d,1.0,[39],69576,rationale_edit,False
>,X,,>,1.0,[40],69576,rationale_edit,False
"0,which",NOUN,,"0,which",1.0,[41],69576,rationale_edit,True
of,ADP,,of,1.0,[42],69576,rationale_edit,False
the,DET,,the,1.0,[43],69576,rationale_edit,False
following,VERB,,follow,1.0,[44],69576,rationale_edit,True
points,NOUN,,point,1.0,[45],69576,rationale_edit,True
is,AUX,,be,1.0,[46],69576,rationale_edit,False
in,ADP,,in,1.0,[47],69576,rationale_edit,False
the,DET,,the,1.0,[48],69576,rationale_edit,False
same,ADJ,,same,1.0,[49],69576,rationale_edit,True
quadrant,NOUN,,quadrant,1.0,[50],69576,rationale_edit,True
as,ADP,,as,1.0,[51],69576,rationale_edit,False
the,DET,,the,1.0,[52],69576,rationale_edit,False
vertex,NOUN,,vertex,1.0,[54],69576,rationale_edit,True
of,ADP,,of,1.0,[55],69576,rationale_edit,False
the,DET,,the,1.0,[56],69576,rationale_edit,False
square,NOUN,,square,1.0,[57],69576,rationale_edit,True
?,PUNCT,,?,0.0,[58],69576,rationale_edit,False
"
",SPACE,,"
",0.0,[59],69576,rationale_edit,False
I,PRON,,I,1.0,[60],69576,rationale_edit,False
marked,VERB,,mark,1.0,[61],69576,rationale_edit,True
the,DET,,the,1.0,[62],69576,rationale_edit,False
tricky,ADJ,,tricky,1.0,[63],69576,rationale_edit,True
part,NOUN,,part,1.0,[64],69576,rationale_edit,True
in,ADP,,in,1.0,[65],69576,rationale_edit,False
red,NOUN,,red,1.0,[66],69576,rationale_edit,True
.,PUNCT,,.,0.0,[67],69576,rationale_edit,False
It,PRON,,it,1.0,[68],69576,rationale_edit,False
seems,VERB,,seem,1.0,[69],69576,rationale_edit,True
c,NOUN,,c,1.0,[70],69576,rationale_edit,True
is,AUX,,be,1.0,[71],69576,rationale_edit,False
anegativenumber,PROPN,,anegativenumber,1.0,[72],69576,rationale_edit,True
and,CCONJ,,and,1.0,[73],69576,rationale_edit,False
d,PROPN,,d,1.0,[74],69576,rationale_edit,True
is,AUX,,be,1.0,[75],69576,rationale_edit,False
a,DET,,a,1.0,[76],69576,rationale_edit,False
positive,ADJ,,positive,1.0,[77],69576,rationale_edit,True
number,NOUN,,number,1.0,[78],69576,rationale_edit,True
.,PUNCT,,.,0.0,[79],69576,rationale_edit,False
This,PRON,,this,1.0,[80],69576,rationale_edit,False
means,VERB,,mean,1.0,[81],69576,rationale_edit,True
"
",SPACE,,"
",0.0,[82],69576,rationale_edit,False
Vertex #1,PROPN,GPE,Vertex #1,2.0,"[83, 84, 85]",69576,rationale_edit,True
=,NUM,,=,1.0,[86],69576,rationale_edit,False
(,PUNCT,,(,0.0,[87],69576,rationale_edit,False
c,PROPN,,c,1.0,[88],69576,rationale_edit,True
",",PUNCT,,",",0.0,[89],69576,rationale_edit,False
d,NUM,,d,1.0,[90],69576,rationale_edit,False
),PUNCT,,),0.0,[91],69576,rationale_edit,False
is,AUX,,be,1.0,[92],69576,rationale_edit,False
in,ADP,,in,1.0,[93],69576,rationale_edit,False
QII,PROPN,ORG,QII,1.0,[94],69576,rationale_edit,True
(,PUNCT,,(,0.0,[95],69576,rationale_edit,False
that,ADV,,that,1.0,[96],69576,rationale_edit,True
is,AUX,,be,1.0,[97],69576,rationale_edit,False
",",PUNCT,,",",0.0,[98],69576,rationale_edit,False
negative,ADJ,,negative,1.0,[99],69576,rationale_edit,True
x,PROPN,,x,1.0,[100],69576,rationale_edit,True
and,CCONJ,,and,1.0,[101],69576,rationale_edit,False
positive,ADJ,,positive,1.0,[102],69576,rationale_edit,True
y,PROPN,,y,1.0,[103],69576,rationale_edit,True
),PUNCT,,),0.0,[104],69576,rationale_edit,False
"
",SPACE,,"
",0.0,[105],69576,rationale_edit,False
Vertex,PROPN,GPE,Vertex,1.0,[106],69576,rationale_edit,True
#,SYM,,#,1.0,[107],69576,rationale_edit,False
2,NUM,,2,1.0,[108],69576,rationale_edit,False
=,NUM,,=,1.0,[109],69576,rationale_edit,False
(,PUNCT,,(,0.0,[110],69576,rationale_edit,False
c,PROPN,,c,1.0,[111],69576,rationale_edit,True
",",PUNCT,,",",0.0,[112],69576,rationale_edit,False
-d,PROPN,,-d,1.0,[113],69576,rationale_edit,True
),PUNCT,,),0.0,[114],69576,rationale_edit,False
is,AUX,,be,1.0,[115],69576,rationale_edit,False
in,ADP,,in,1.0,[116],69576,rationale_edit,False
QIII,PROPN,,QIII,1.0,[117],69576,rationale_edit,True
(,PUNCT,,(,0.0,[118],69576,rationale_edit,False
that,PRON,,that,1.0,[119],69576,rationale_edit,False
is,ADV,,is,1.0,[120],69576,rationale_edit,True
",",PUNCT,,",",0.0,[121],69576,rationale_edit,False
both,CCONJ,,both,1.0,[122],69576,rationale_edit,False
xy,PROPN,,xy,1.0,[123],69576,rationale_edit,True
negative,ADJ,,negative,1.0,[124],69576,rationale_edit,True
),PUNCT,,),0.0,[125],69576,rationale_edit,False
"
",SPACE,,"
",0.0,[126],69576,rationale_edit,False
Vertex #3,PROPN,GPE,Vertex #3,2.0,"[127, 128, 129]",69576,rationale_edit,True
=,NUM,,=,1.0,[130],69576,rationale_edit,False
(,PUNCT,,(,0.0,[131],69576,rationale_edit,False
-c,PROPN,,-c,1.0,[132],69576,rationale_edit,True
",",PUNCT,,",",0.0,[133],69576,rationale_edit,False
-d,PROPN,,-d,1.0,[134],69576,rationale_edit,True
),PUNCT,,),0.0,[135],69576,rationale_edit,False
is,AUX,,be,1.0,[136],69576,rationale_edit,False
in,ADP,,in,1.0,[137],69576,rationale_edit,False
QIV,PROPN,PERSON,QIV,1.0,[138],69576,rationale_edit,True
(,PUNCT,,(,0.0,[139],69576,rationale_edit,False
that,PRON,,that,1.0,[140],69576,rationale_edit,False
is,AUX,,be,1.0,[141],69576,rationale_edit,False
y,PROPN,,y,1.0,[142],69576,rationale_edit,True
is,AUX,,be,1.0,[143],69576,rationale_edit,False
negative,ADJ,,negative,1.0,[144],69576,rationale_edit,True
",",PUNCT,,",",0.0,[145],69576,rationale_edit,False
but,CCONJ,,but,1.0,[146],69576,rationale_edit,False
x,NOUN,,x,1.0,[147],69576,rationale_edit,True
is,AUX,,be,1.0,[148],69576,rationale_edit,False
positive,ADJ,,positive,1.0,[149],69576,rationale_edit,True
),PUNCT,,),0.0,[150],69576,rationale_edit,False
Probability,NOUN,,probability,1.0,[0],36939,rationale_edit,True
of,ADP,,of,1.0,[1],36939,rationale_edit,False
basket,NOUN,,basket,1.0,[2],36939,rationale_edit,True
=,PROPN,,=,1.0,[3],36939,rationale_edit,True
"
",SPACE,,"
",0.0,[5],36939,rationale_edit,False
Probability,NOUN,,probability,1.0,[6],36939,rationale_edit,True
of,ADP,,of,1.0,[7],36939,rationale_edit,False
no,DET,,no,1.0,[8],36939,rationale_edit,False
basket,NOUN,,basket,1.0,[9],36939,rationale_edit,True
=,PROPN,,=,1.0,[10],36939,rationale_edit,True
"
",SPACE,,"
",0.0,[12],36939,rationale_edit,False
Required,VERB,,require,1.0,[13],36939,rationale_edit,True
probability=,NUM,,probability=,1.0,[14],36939,rationale_edit,False
4,NUM,,4,1.0,[15],36939,rationale_edit,False
*,NOUN,,*,1.0,[16],36939,rationale_edit,True
(,PUNCT,,(,0.0,[17],36939,rationale_edit,False
*,NUM,,*,1.0,[19],36939,rationale_edit,False
*,NUM,,*,1.0,[21],36939,rationale_edit,False
*,NUM,,*,1.0,[23],36939,rationale_edit,False
8/9,NUM,,8/9,1.0,[24],36939,rationale_edit,False
^,NOUN,,^,1.0,[25],36939,rationale_edit,True
),PUNCT,,),0.0,[27],36939,rationale_edit,False
"
",SPACE,,"
",0.0,[28],36939,rationale_edit,False
=,PUNCT,,=,0.0,[29],36939,rationale_edit,False
Explanation,NOUN,,explanation,1.0,[0],77707,rationale_edit,True
:,PUNCT,,:,0.0,[1],77707,rationale_edit,False
"
",SPACE,,"
",0.0,[2],77707,rationale_edit,False
Speed=(102∗5/18)m,PROPN,,Speed=(102∗5/18)m,1.0,[3],77707,rationale_edit,True
/,SYM,,/,1.0,[4],77707,rationale_edit,False
sec,PROPN,ORG,sec,1.0,[5],77707,rationale_edit,True
"
",SPACE,,"
",0.0,[6],77707,rationale_edit,False
=,PROPN,,=,1.0,[7],77707,rationale_edit,True
85/3,PROPN,,85/3,1.0,[8],77707,rationale_edit,True
m,PROPN,,m,1.0,[9],77707,rationale_edit,True
/,SYM,,/,1.0,[10],77707,rationale_edit,False
sec,PROPN,ORG,sec,1.0,[11],77707,rationale_edit,True
"
",SPACE,,"
",0.0,[12],77707,rationale_edit,False
=,SYM,,=,1.0,[13],77707,rationale_edit,False
Exp,PROPN,,Exp,1.0,[0],30284,rationale_edit,True
.,PUNCT,,.,0.0,[1],30284,rationale_edit,False
Let,VERB,,let,1.0,[2],30284,rationale_edit,True
the,DET,,the,1.0,[3],30284,rationale_edit,False
total,ADJ,,total,1.0,[4],30284,rationale_edit,True
expenditure,NOUN,,expenditure,1.0,[5],30284,rationale_edit,True
be,AUX,,be,1.0,[6],30284,rationale_edit,False
x,NUM,,x,1.0,[7],30284,rationale_edit,False
",",PUNCT,,",",0.0,[8],30284,rationale_edit,False
Then,ADV,,then,1.0,[9],30284,rationale_edit,True
the,DET,,the,1.0,[10],30284,rationale_edit,False
average,ADJ,,average,1.0,[11],30284,rationale_edit,True
=,NOUN,,=,1.0,[12],30284,rationale_edit,True
x/9,PROPN,,x/9,1.0,[13],30284,rationale_edit,True
",",PUNCT,,",",0.0,[14],30284,rationale_edit,False
"
",SPACE,,"
",0.0,[15],30284,rationale_edit,False
*,SYM,,*,1.0,[17],30284,rationale_edit,False
[,X,,[,1.0,[20],30284,rationale_edit,False
x/9,PROPN,,x/9,1.0,[21],30284,rationale_edit,True
+,NUM,,+,1.0,[22],30284,rationale_edit,False
8,NUM,,8,1.0,[23],30284,rationale_edit,False
],PUNCT,,],0.0,[24],30284,rationale_edit,False
=,NOUN,,=,1.0,[25],30284,rationale_edit,True
x,PROPN,,x,1.0,[26],30284,rationale_edit,True
or,CCONJ,,or,1.0,[27],30284,rationale_edit,False
[,PUNCT,,[,0.0,[28],30284,rationale_edit,False
x-x/9,PUNCT,,x-x/9,0.0,[29],30284,rationale_edit,False
],PUNCT,,],0.0,[30],30284,rationale_edit,False
=,X,,=,1.0,[31],30284,rationale_edit,False
.,PUNCT,,.,0.0,[33],30284,rationale_edit,False
"
",SPACE,,"
",0.0,[34],30284,rationale_edit,False
8x/9,PROPN,,8x/9,1.0,[35],30284,rationale_edit,True
=,SYM,,=,1.0,[36],30284,rationale_edit,False
",",PUNCT,,",",0.0,[38],30284,rationale_edit,False
x,PROPN,,x,1.0,[39],30284,rationale_edit,True
=,NOUN,,=,1.0,[40],30284,rationale_edit,True
*,NUM,,*,1.0,[42],30284,rationale_edit,False
=,SYM,,=,1.0,[44],30284,rationale_edit,False
.,PUNCT,,.,0.0,[46],30284,rationale_edit,False
the,DET,,the,1.0,[0],72282,rationale_edit,False
number,NOUN,,number,1.0,[1],72282,rationale_edit,True
of,ADP,,of,1.0,[2],72282,rationale_edit,False
women,NOUN,,woman,1.0,[3],72282,rationale_edit,True
doubled,VERB,,double,1.0,[4],72282,rationale_edit,True
means,VERB,,mean,1.0,[5],72282,rationale_edit,True
that,SCONJ,,that,1.0,[6],72282,rationale_edit,False
they,PRON,,they,1.0,[7],72282,rationale_edit,False
have,AUX,,have,1.0,[8],72282,rationale_edit,False
become,VERB,,become,1.0,[9],72282,rationale_edit,True
from,ADP,,from,1.0,[11],72282,rationale_edit,False
..,PUNCT,,..,0.0,[13],72282,rationale_edit,False
"
",SPACE,,"
",0.0,[14],72282,rationale_edit,False
and,CCONJ,,and,1.0,[15],72282,rationale_edit,False
we,PRON,,we,1.0,[16],72282,rationale_edit,False
have,VERB,,have,1.0,[17],72282,rationale_edit,True
to,PART,,to,1.0,[18],72282,rationale_edit,False
tell,VERB,,tell,1.0,[19],72282,rationale_edit,True
the,DET,,the,1.0,[20],72282,rationale_edit,False
current,ADJ,,current,1.0,[21],72282,rationale_edit,True
strength,NOUN,,strength,1.0,[22],72282,rationale_edit,True
so,SCONJ,,so,1.0,[23],72282,rationale_edit,False
is,AUX,,be,1.0,[25],72282,rationale_edit,False
the,DET,,the,1.0,[26],72282,rationale_edit,False
answer,NOUN,,answer,1.0,[27],72282,rationale_edit,True
..,PUNCT,,..,0.0,[28],72282,rationale_edit,False
"
",SPACE,,"
",0.0,[29],72282,rationale_edit,False
let,VERB,,let,1.0,[30],72282,rationale_edit,True
the,DET,,the,1.0,[31],72282,rationale_edit,False
number,NOUN,,number,1.0,[32],72282,rationale_edit,True
be,AUX,,be,1.0,[33],72282,rationale_edit,False
and,CCONJ,,and,1.0,[35],72282,rationale_edit,False
..,PUNCT,,..,0.0,[37],72282,rationale_edit,False
"
",SPACE,,"
",0.0,[38],72282,rationale_edit,False
given,VERB,,give,1.0,[39],72282,rationale_edit,True
4x+2=14,NUM,,4x+2=14,1.0,[40],72282,rationale_edit,False
..,PUNCT,,..,0.0,[41],72282,rationale_edit,False
so,SCONJ,,so,1.0,[42],72282,rationale_edit,False
x=3,PROPN,,x=3,1.0,[43],72282,rationale_edit,True
..,PUNCT,,..,0.0,[44],72282,rationale_edit,False
"
",SPACE,,"
",0.0,[45],72282,rationale_edit,False
women,NOUN,,woman,1.0,[46],72282,rationale_edit,True
number=5,PROPN,,number=5,1.0,[47],72282,rationale_edit,True
*,PUNCT,,*,0.0,[48],72282,rationale_edit,False
",",PUNCT,,",",0.0,[50],72282,rationale_edit,False
then,ADV,,then,1.0,[51],72282,rationale_edit,True
doubled=24,PROPN,,doubled=24,1.0,[52],72282,rationale_edit,True
..,PUNCT,,..,0.0,[53],72282,rationale_edit,False
=,SYM,,=,1.0,[1],78205,rationale_edit,False
Let,VERB,,let,1.0,[0],30265,rationale_edit,True
X,PROPN,,X,1.0,[1],30265,rationale_edit,True
=,VERB,,=,1.0,[2],30265,rationale_edit,True
taken,VERB,,take,1.0,[7],30265,rationale_edit,True
to,PART,,to,1.0,[8],30265,rationale_edit,False
complete,VERB,,complete,1.0,[9],30265,rationale_edit,True
the,DET,,the,1.0,[10],30265,rationale_edit,False
project,NOUN,,project,1.0,[11],30265,rationale_edit,True
.,PUNCT,,.,0.0,[12],30265,rationale_edit,False
"
",SPACE,,"
",0.0,[13],30265,rationale_edit,False
The,DET,,the,1.0,[14],30265,rationale_edit,False
amount,NOUN,,amount,1.0,[15],30265,rationale_edit,True
of,ADP,,of,1.0,[16],30265,rationale_edit,False
work,NOUN,,work,1.0,[17],30265,rationale_edit,True
done,VERB,,do,1.0,[18],30265,rationale_edit,True
by,ADP,,by,1.0,[19],30265,rationale_edit,False
A,PROPN,,A,1.0,[20],30265,rationale_edit,True
is,AUX,,be,1.0,[21],30265,rationale_edit,False
(,PUNCT,,(,0.0,[22],30265,rationale_edit,False
x-10,PROPN,,x-10,1.0,[23],30265,rationale_edit,True
),PUNCT,,),0.0,[24],30265,rationale_edit,False
*,PUNCT,,*,0.0,[25],30265,rationale_edit,False
(,PUNCT,,(,0.0,[26],30265,rationale_edit,False
),PUNCT,,),0.0,[28],30265,rationale_edit,False
.,PUNCT,,.,0.0,[29],30265,rationale_edit,False
"
",SPACE,,"
",0.0,[30],30265,rationale_edit,False
The,DET,,the,1.0,[31],30265,rationale_edit,False
amount,NOUN,,amount,1.0,[32],30265,rationale_edit,True
of,ADP,,of,1.0,[33],30265,rationale_edit,False
work,NOUN,,work,1.0,[34],30265,rationale_edit,True
done,VERB,,do,1.0,[35],30265,rationale_edit,True
by,ADP,,by,1.0,[36],30265,rationale_edit,False
B,PROPN,,B,1.0,[37],30265,rationale_edit,True
is,AUX,,be,1.0,[38],30265,rationale_edit,False
(,PUNCT,,(,0.0,[39],30265,rationale_edit,False
x,PROPN,,x,1.0,[40],30265,rationale_edit,True
),PUNCT,,),0.0,[41],30265,rationale_edit,False
*,PUNCT,,*,0.0,[42],30265,rationale_edit,False
(,PUNCT,,(,0.0,[43],30265,rationale_edit,False
),PUNCT,,),0.0,[45],30265,rationale_edit,False
.,PUNCT,,.,0.0,[46],30265,rationale_edit,False
"
",SPACE,,"
",0.0,[47],30265,rationale_edit,False
(,PUNCT,,(,0.0,[48],30265,rationale_edit,False
1/30)*(x-10,NUM,,1/30)*(x-10,1.0,[49],30265,rationale_edit,False
),PUNCT,,),0.0,[50],30265,rationale_edit,False
+,PUNCT,,+,0.0,[51],30265,rationale_edit,False
(,PUNCT,,(,0.0,[52],30265,rationale_edit,False
1/30)*(x,NUM,,1/30)*(x,1.0,[53],30265,rationale_edit,False
),PUNCT,,),0.0,[54],30265,rationale_edit,False
=,VERB,,=,1.0,[55],30265,rationale_edit,True
"
",SPACE,,"
",0.0,[57],30265,rationale_edit,False
(,PUNCT,,(,0.0,[58],30265,rationale_edit,False
x/30,PROPN,,x/30,1.0,[59],30265,rationale_edit,True
),PUNCT,,),0.0,[60],30265,rationale_edit,False
+,PUNCT,,+,0.0,[61],30265,rationale_edit,False
(,PUNCT,,(,0.0,[62],30265,rationale_edit,False
x/30,PROPN,,x/30,1.0,[63],30265,rationale_edit,True
),PUNCT,,),0.0,[64],30265,rationale_edit,False
-,PUNCT,,-,0.0,[65],30265,rationale_edit,False
(,PUNCT,,(,0.0,[66],30265,rationale_edit,False
10/30,NUM,,10/30,1.0,[67],30265,rationale_edit,False
),PUNCT,,),0.0,[68],30265,rationale_edit,False
=,VERB,,=,1.0,[69],30265,rationale_edit,True
"
",SPACE,,"
",0.0,[71],30265,rationale_edit,False
=,NOUN,,=,1.0,[73],30265,rationale_edit,True
"
",SPACE,,"
",0.0,[75],30265,rationale_edit,False
x,SYM,,x,1.0,[76],30265,rationale_edit,False
=,NOUN,,=,1.0,[77],30265,rationale_edit,True
Explanation,NOUN,,explanation,1.0,[0],95704,rationale_edit,True
:,PUNCT,,:,0.0,[1],95704,rationale_edit,False
"
",SPACE,,"
",0.0,[2],95704,rationale_edit,False
Total,ADJ,,total,1.0,[3],95704,rationale_edit,True
time,NOUN,,time,1.0,[4],95704,rationale_edit,True
a,DET,,a,1.0,[5],95704,rationale_edit,False
student,NOUN,,student,1.0,[6],95704,rationale_edit,True
spends,VERB,,spend,1.0,[7],95704,rationale_edit,True
in,ADP,,in,1.0,[8],95704,rationale_edit,False
college,NOUN,,college,1.0,[9],95704,rationale_edit,True
=,SYM,,=,1.0,[10],95704,rationale_edit,False
4 hours 20 minutes,NUM,TIME,4 hour 20 minute,4.0,"[11, 12, 13, 14]",95704,rationale_edit,True
=,NOUN,,=,1.0,[15],95704,rationale_edit,True
260 minutes,NUM,TIME,260 minute,2.0,"[16, 17]",95704,rationale_edit,True
"
",SPACE,,"
",0.0,[18],95704,rationale_edit,False
As,SCONJ,,as,1.0,[19],95704,rationale_edit,False
there,PRON,,there,1.0,[20],95704,rationale_edit,False
are,VERB,,be,1.0,[21],95704,rationale_edit,True
lectures,NOUN,,lecture,1.0,[23],95704,rationale_edit,True
",",PUNCT,,",",0.0,[24],95704,rationale_edit,False
the,DET,,the,1.0,[25],95704,rationale_edit,False
number,NOUN,,number,1.0,[26],95704,rationale_edit,True
of,ADP,,of,1.0,[27],95704,rationale_edit,False
breaks,NOUN,,break,1.0,[28],95704,rationale_edit,True
between,ADP,,between,1.0,[29],95704,rationale_edit,False
lectures,NOUN,,lecture,1.0,[30],95704,rationale_edit,True
is,AUX,,be,1.0,[31],95704,rationale_edit,False
.,PUNCT,,.,0.0,[33],95704,rationale_edit,False
Total,ADJ,,total,1.0,[34],95704,rationale_edit,True
time,NOUN,,time,1.0,[35],95704,rationale_edit,True
of,ADP,,of,1.0,[36],95704,rationale_edit,False
the,DET,,the,1.0,[37],95704,rationale_edit,False
break,NOUN,,break,1.0,[38],95704,rationale_edit,True
=,ADJ,,=,1.0,[39],95704,rationale_edit,True
25 minutes,NUM,TIME,25 minute,2.0,"[40, 41]",95704,rationale_edit,True
"
",SPACE,,"
",0.0,[42],95704,rationale_edit,False
Hence,ADV,,hence,1.0,[43],95704,rationale_edit,True
",",PUNCT,,",",0.0,[44],95704,rationale_edit,False
the,DET,,the,1.0,[45],95704,rationale_edit,False
duration,NOUN,,duration,1.0,[46],95704,rationale_edit,True
of,ADP,,of,1.0,[47],95704,rationale_edit,False
each,DET,,each,1.0,[48],95704,rationale_edit,False
lecture,NOUN,,lecture,1.0,[49],95704,rationale_edit,True
is,AUX,,be,1.0,[50],95704,rationale_edit,False
=,PROPN,,=,1.0,[51],95704,rationale_edit,True
(,PUNCT,,(,0.0,[52],95704,rationale_edit,False
â€,NUM,,â€,1.0,[54],95704,rationale_edit,False
“,PUNCT,,"""",0.0,[55],95704,rationale_edit,False
"
",SPACE,,"
",0.0,[57],95704,rationale_edit,False
=,SYM,,=,1.0,[58],95704,rationale_edit,False
39 minutes,NUM,TIME,39 minute,2.0,"[59, 60]",95704,rationale_edit,True
A,DET,,a,1.0,[0],94652,rationale_edit,False
"
",SPACE,,"
",0.0,[1],94652,rationale_edit,False
^,SYM,,^,1.0,[1],93830,rationale_edit,False
=,SYM,,=,1.0,[3],93830,rationale_edit,False
"
",SPACE,,"
",0.0,[5],93830,rationale_edit,False
^,SYM,,^,1.0,[7],93830,rationale_edit,False
=,NUM,,=,1.0,[9],93830,rationale_edit,False
"
",SPACE,,"
",0.0,[11],93830,rationale_edit,False
^,SYM,,^,1.0,[13],93830,rationale_edit,False
=,SYM,,=,1.0,[15],93830,rationale_edit,False
"
",SPACE,,"
",0.0,[17],93830,rationale_edit,False
^,SYM,,^,1.0,[19],93830,rationale_edit,False
=,SYM,,=,1.0,[21],93830,rationale_edit,False
"
",SPACE,,"
",0.0,[23],93830,rationale_edit,False
^,NUM,,^,1.0,[25],93830,rationale_edit,False
=,NUM,,=,1.0,[27],93830,rationale_edit,False
"
",SPACE,,"
",0.0,[29],93830,rationale_edit,False
^,SYM,,^,1.0,[31],93830,rationale_edit,False
=,SYM,,=,1.0,[33],93830,rationale_edit,False
"
",SPACE,,"
",0.0,[35],93830,rationale_edit,False
The,DET,,the,1.0,[36],93830,rationale_edit,False
numbers,NOUN,,number,1.0,[38],93830,rationale_edit,True
are,AUX,,be,1.0,[39],93830,rationale_edit,False
and,CCONJ,,and,1.0,[41],93830,rationale_edit,False
.,PUNCT,,.,0.0,[43],93830,rationale_edit,False
In,ADP,,in,1.0,[0],48338,rationale_edit,False
the,DET,,the,1.0,[1],48338,rationale_edit,False
original,ADJ,,original,1.0,[2],48338,rationale_edit,True
solution,NOUN,,solution,1.0,[3],48338,rationale_edit,True
the,DET,,the,1.0,[4],48338,rationale_edit,False
amount,NOUN,,amount,1.0,[5],48338,rationale_edit,True
of,ADP,,of,1.0,[6],48338,rationale_edit,False
sugar,NOUN,,sugar,1.0,[7],48338,rationale_edit,True
is,AUX,,be,1.0,[8],48338,rationale_edit,False
*,SYM,,*,1.0,[10],48338,rationale_edit,False
80=16,NUM,,80=16,1.0,[11],48338,rationale_edit,False
ml,NOUN,,ml,1.0,[12],48338,rationale_edit,True
.,PUNCT,,.,0.0,[13],48338,rationale_edit,False
"
",SPACE,,"
",0.0,[14],48338,rationale_edit,False
Let,VERB,,let,1.0,[15],48338,rationale_edit,True
the,DET,,the,1.0,[16],48338,rationale_edit,False
volume,NOUN,,volume,1.0,[17],48338,rationale_edit,True
